ID,age,animal.id,MouseID,Sex,Genotype,values,assay,experiment.date,treatment,dam,cohort,gram.values
8686,60,22905,8686,F,+/+,1730,Total Fat Mass,2019-07-15,eTRF,7822,1,1.73
8686,60,22905,8686,F,+/+,15930,Lean Mass,2019-07-15,eTRF,7822,1,15.93
8686,60,22905,8686,F,+/+,270,Free Water,2019-07-15,eTRF,7822,1,0.27
8686,67,22905,8686,F,+/+,19400,Body Weight,2019-07-22,eTRF,7822,1,19.4
8686,74,22905,8686,F,+/+,21900,Body Weight,2019-07-29,eTRF,7822,1,21.9
8686,74,22905,8686,F,+/+,3370,Total Fat Mass,2019-07-29,eTRF,7822,1,3.37
8686,74,22905,8686,F,+/+,16610,Lean Mass,2019-07-29,eTRF,7822,1,16.61
8686,74,22905,8686,F,+/+,150,Free Water,2019-07-29,eTRF,7822,1,0.15
8686,67,22905,8686,F,+/+,1650,Total Fat Mass,2019-07-22,eTRF,7822,1,1.65
8686,67,22905,8686,F,+/+,15990,Lean Mass,2019-07-22,eTRF,7822,1,15.99
8686,67,22905,8686,F,+/+,0,Free Water,2019-07-22,eTRF,7822,1,0
8686,81,22905,8686,F,+/+,22000,Body Weight,2019-08-05,eTRF,7822,1,22
8686,81,22905,8686,F,+/+,3650,Total Fat Mass,2019-08-05,eTRF,7822,1,3.65
8686,81,22905,8686,F,+/+,16700,Lean Mass,2019-08-05,eTRF,7822,1,16.7
8686,81,22905,8686,F,+/+,250,Free Water,2019-08-05,eTRF,7822,1,0.25
8686,88,22905,8686,F,+/+,24600,Body Weight,2019-08-12,eTRF,7822,1,24.6
8686,88,22905,8686,F,+/+,4690,Total Fat Mass,2019-08-12,eTRF,7822,1,4.69
8686,88,22905,8686,F,+/+,17950,Lean Mass,2019-08-12,eTRF,7822,1,17.95
8686,88,22905,8686,F,+/+,510,Free Water,2019-08-12,eTRF,7822,1,0.51
8686,95,22905,8686,F,+/+,21600,Body Weight,2019-08-19,eTRF,7822,1,21.6
8686,95,22905,8686,F,+/+,2810,Total Fat Mass,2019-08-19,eTRF,7822,1,2.81
8686,95,22905,8686,F,+/+,16690,Lean Mass,2019-08-19,eTRF,7822,1,16.69
8686,95,22905,8686,F,+/+,170,Free Water,2019-08-19,eTRF,7822,1,0.17
8686,102,22905,8686,F,+/+,2480,Total Fat Mass,2019-08-26,eTRF,7822,1,2.48
8686,102,22905,8686,F,+/+,17420,Lean Mass,2019-08-26,eTRF,7822,1,17.42
8686,102,22905,8686,F,+/+,22000,Body Weight,2019-08-26,eTRF,7822,1,22
8686,110,22905,8686,F,+/+,29400,Body Weight,2019-09-03,eTRF,7822,1,29.4
8686,110,22905,8686,F,+/+,7680,Total Fat Mass,2019-09-03,eTRF,7822,1,7.68
8686,110,22905,8686,F,+/+,19070,Lean Mass,2019-09-03,eTRF,7822,1,19.07
8686,118,22905,8686,F,+/+,29800,Body Weight,2019-09-11,eTRF,7822,1,29.8
8686,118,22905,8686,F,+/+,8270,Total Fat Mass,2019-09-11,eTRF,7822,1,8.27
8686,118,22905,8686,F,+/+,19120,Lean Mass,2019-09-11,eTRF,7822,1,19.12
8686,123,22905,8686,F,+/+,31800,Body Weight,2019-09-16,eTRF,7822,1,31.8
8686,123,22905,8686,F,+/+,9590,Total Fat Mass,2019-09-16,eTRF,7822,1,9.59
8686,123,22905,8686,F,+/+,19870,Lean Mass,2019-09-16,eTRF,7822,1,19.87
8686,137,22905,8686,F,+/+,36300,Body Weight,2019-09-30,eTRF,7822,1,36.3
8686,137,22905,8686,F,+/+,13520,Total Fat Mass,2019-09-30,eTRF,7822,1,13.52
8686,137,22905,8686,F,+/+,20080,Lean Mass,2019-09-30,eTRF,7822,1,20.08
8686,130,22905,8686,F,+/+,34700,Body Weight,2019-09-23,eTRF,7822,1,34.7
8686,130,22905,8686,F,+/+,11800,Total Fat Mass,2019-09-23,eTRF,7822,1,11.8
8686,130,22905,8686,F,+/+,19780,Lean Mass,2019-09-23,eTRF,7822,1,19.78
8686,144,22905,8686,F,+/+,36600,Body Weight,2019-10-07,eTRF,7822,1,36.6
8686,144,22905,8686,F,+/+,14970,Total Fat Mass,2019-10-07,eTRF,7822,1,14.97
8686,144,22905,8686,F,+/+,19240,Lean Mass,2019-10-07,eTRF,7822,1,19.24
8686,151,22905,8686,F,+/+,15010,Total Fat Mass,2019-10-14,eTRF,7822,1,15.01
8686,151,22905,8686,F,+/+,19820,Lean Mass,2019-10-14,eTRF,7822,1,19.82
8686,151,22905,8686,F,+/+,37300,Body Weight,2019-10-14,eTRF,7822,1,37.3
8686,158,22905,8686,F,+/+,37100,Body Weight,2019-10-21,eTRF,7822,1,37.1
8686,158,22905,8686,F,+/+,14760,Total Fat Mass,2019-10-21,eTRF,7822,1,14.76
8686,158,22905,8686,F,+/+,21030,Lean Mass,2019-10-21,eTRF,7822,1,21.03
8686,165,22905,8686,F,+/+,38000,Body Weight,2019-10-28,eTRF,7822,1,38
8686,165,22905,8686,F,+/+,15760,Total Fat Mass,2019-10-28,eTRF,7822,1,15.76
8686,165,22905,8686,F,+/+,20720,Lean Mass,2019-10-28,eTRF,7822,1,20.72
8686,172,22905,8686,F,+/+,36800,Body Weight,2019-11-04,eTRF,7822,1,36.8
8686,172,22905,8686,F,+/+,14450,Total Fat Mass,2019-11-04,eTRF,7822,1,14.45
8686,172,22905,8686,F,+/+,20270,Lean Mass,2019-11-04,eTRF,7822,1,20.27
8686,175,22905,8686,F,+/+,31600,Body Weight,2019-11-07,eTRF,7822,1,31.6
8688,32,22910,8688,M,+/+,19500,Body Weight,2019-06-17,eTRF,7841,1,19.5
8688,32,22910,8688,M,+/+,2600,Total Fat Mass,2019-06-17,eTRF,7841,1,2.6
8688,32,22910,8688,M,+/+,15100,Lean Mass,2019-06-17,eTRF,7841,1,15.1
8688,32,22910,8688,M,+/+,1280,Free Water,2019-06-17,eTRF,7841,1,1.28
8688,39,22910,8688,M,+/+,22200,Body Weight,2019-06-24,eTRF,7841,1,22.2
8688,39,22910,8688,M,+/+,1050,Total Fat Mass,2019-06-24,eTRF,7841,1,1.05
8688,39,22910,8688,M,+/+,19540,Lean Mass,2019-06-24,eTRF,7841,1,19.54
8688,39,22910,8688,M,+/+,2990,Free Water,2019-06-24,eTRF,7841,1,2.99
8688,46,22910,8688,M,+/+,22900,Body Weight,2019-07-01,eTRF,7841,1,22.9
8688,46,22910,8688,M,+/+,1290,Total Fat Mass,2019-07-01,eTRF,7841,1,1.29
8688,46,22910,8688,M,+/+,19810,Lean Mass,2019-07-01,eTRF,7841,1,19.81
8688,46,22910,8688,M,+/+,400,Free Water,2019-07-01,eTRF,7841,1,0.4
8688,53,22910,8688,M,+/+,24300,Body Weight,2019-07-08,eTRF,7841,1,24.3
8688,53,22910,8688,M,+/+,1840,Total Fat Mass,2019-07-08,eTRF,7841,1,1.84
8688,53,22910,8688,M,+/+,20890,Lean Mass,2019-07-08,eTRF,7841,1,20.89
8688,53,22910,8688,M,+/+,180,Free Water,2019-07-08,eTRF,7841,1,0.18
8688,60,22910,8688,M,+/+,24300,Body Weight,2019-07-15,eTRF,7841,1,24.3
8688,60,22910,8688,M,+/+,1540,Total Fat Mass,2019-07-15,eTRF,7841,1,1.54
8688,60,22910,8688,M,+/+,21350,Lean Mass,2019-07-15,eTRF,7841,1,21.35
8688,60,22910,8688,M,+/+,530,Free Water,2019-07-15,eTRF,7841,1,0.53
8688,67,22910,8688,M,+/+,28600,Body Weight,2019-07-22,eTRF,7841,1,28.6
8688,74,22910,8688,M,+/+,31500,Body Weight,2019-07-29,eTRF,7841,1,31.5
8688,74,22910,8688,M,+/+,7620,Total Fat Mass,2019-07-29,eTRF,7841,1,7.62
8688,74,22910,8688,M,+/+,21900,Lean Mass,2019-07-29,eTRF,7841,1,21.9
8688,74,22910,8688,M,+/+,250,Free Water,2019-07-29,eTRF,7841,1,0.25
8688,67,22910,8688,M,+/+,5310,Total Fat Mass,2019-07-22,eTRF,7841,1,5.31
8688,67,22910,8688,M,+/+,21940,Lean Mass,2019-07-22,eTRF,7841,1,21.94
8688,67,22910,8688,M,+/+,0,Free Water,2019-07-22,eTRF,7841,1,0
8688,81,22910,8688,M,+/+,32800,Body Weight,2019-08-05,eTRF,7841,1,32.8
8688,81,22910,8688,M,+/+,9470,Total Fat Mass,2019-08-05,eTRF,7841,1,9.47
8688,81,22910,8688,M,+/+,21190,Lean Mass,2019-08-05,eTRF,7841,1,21.19
8688,81,22910,8688,M,+/+,0,Free Water,2019-08-05,eTRF,7841,1,0
8688,88,22910,8688,M,+/+,34500,Body Weight,2019-08-12,eTRF,7841,1,34.5
8688,88,22910,8688,M,+/+,9890,Total Fat Mass,2019-08-12,eTRF,7841,1,9.89
8688,88,22910,8688,M,+/+,22240,Lean Mass,2019-08-12,eTRF,7841,1,22.24
8688,88,22910,8688,M,+/+,70,Free Water,2019-08-12,eTRF,7841,1,0.07
8688,95,22910,8688,M,+/+,37400,Body Weight,2019-08-19,eTRF,7841,1,37.4
8688,95,22910,8688,M,+/+,11960,Total Fat Mass,2019-08-19,eTRF,7841,1,11.96
8688,95,22910,8688,M,+/+,23080,Lean Mass,2019-08-19,eTRF,7841,1,23.08
8688,95,22910,8688,M,+/+,0,Free Water,2019-08-19,eTRF,7841,1,0
8688,102,22910,8688,M,+/+,38100,Body Weight,2019-08-26,eTRF,7841,1,38.1
8688,102,22910,8688,M,+/+,12670,Total Fat Mass,2019-08-26,eTRF,7841,1,12.67
8688,102,22910,8688,M,+/+,23180,Lean Mass,2019-08-26,eTRF,7841,1,23.18
8688,110,22910,8688,M,+/+,39700,Body Weight,2019-09-03,eTRF,7841,1,39.7
8688,110,22910,8688,M,+/+,14460,Total Fat Mass,2019-09-03,eTRF,7841,1,14.46
8688,110,22910,8688,M,+/+,22650,Lean Mass,2019-09-03,eTRF,7841,1,22.65
8688,118,22910,8688,M,+/+,42800,Body Weight,2019-09-11,eTRF,7841,1,42.8
8688,118,22910,8688,M,+/+,16060,Total Fat Mass,2019-09-11,eTRF,7841,1,16.06
8688,118,22910,8688,M,+/+,24050,Lean Mass,2019-09-11,eTRF,7841,1,24.05
8688,123,22910,8688,M,+/+,44000,Body Weight,2019-09-16,eTRF,7841,1,44
8688,123,22910,8688,M,+/+,17160,Total Fat Mass,2019-09-16,eTRF,7841,1,17.16
8688,123,22910,8688,M,+/+,24240,Lean Mass,2019-09-16,eTRF,7841,1,24.24
8688,137,22910,8688,M,+/+,47900,Body Weight,2019-09-30,eTRF,7841,1,47.9
8688,137,22910,8688,M,+/+,18740,Total Fat Mass,2019-09-30,eTRF,7841,1,18.74
8688,137,22910,8688,M,+/+,26560,Lean Mass,2019-09-30,eTRF,7841,1,26.56
8688,130,22910,8688,M,+/+,46500,Body Weight,2019-09-23,eTRF,7841,1,46.5
8688,130,22910,8688,M,+/+,19080,Total Fat Mass,2019-09-23,eTRF,7841,1,19.08
8688,130,22910,8688,M,+/+,25340,Lean Mass,2019-09-23,eTRF,7841,1,25.34
8688,130,22910,8688,M,+/+,18720,Lean Mass,2019-09-23,eTRF,7841,1,18.72
8688,144,22910,8688,M,+/+,47800,Body Weight,2019-10-07,eTRF,7841,1,47.8
8688,144,22910,8688,M,+/+,19530,Total Fat Mass,2019-10-07,eTRF,7841,1,19.53
8688,144,22910,8688,M,+/+,25660,Lean Mass,2019-10-07,eTRF,7841,1,25.66
8688,151,22910,8688,M,+/+,23440,Total Fat Mass,2019-10-14,eTRF,7841,1,23.44
8688,151,22910,8688,M,+/+,27170,Lean Mass,2019-10-14,eTRF,7841,1,27.17
8688,151,22910,8688,M,+/+,50300,Body Weight,2019-10-14,eTRF,7841,1,50.3
8688,158,22910,8688,M,+/+,21660,Total Fat Mass,2019-10-21,eTRF,7841,1,21.66
8688,158,22910,8688,M,+/+,27430,Lean Mass,2019-10-21,eTRF,7841,1,27.43
8688,165,22910,8688,M,+/+,50300,Body Weight,2019-10-28,eTRF,7841,1,50.3
8688,165,22910,8688,M,+/+,21570,Total Fat Mass,2019-10-28,eTRF,7841,1,21.57
8688,165,22910,8688,M,+/+,27780,Lean Mass,2019-10-28,eTRF,7841,1,27.78
8688,172,22910,8688,M,+/+,51900,Body Weight,2019-11-04,eTRF,7841,1,51.9
8688,172,22910,8688,M,+/+,21730,Total Fat Mass,2019-11-04,eTRF,7841,1,21.73
8688,172,22910,8688,M,+/+,26680,Lean Mass,2019-11-04,eTRF,7841,1,26.68
8688,175,22910,8688,M,+/+,49500,Body Weight,2019-11-07,eTRF,7841,1,49.5
8689,25,22913,8689,F,+/+,18700,Body Weight,2019-06-10,eTRF,7841,1,18.7
8689,32,22913,8689,F,+/+,17800,Body Weight,2019-06-17,eTRF,7841,1,17.8
8689,32,22913,8689,F,+/+,17000,Body Weight,2019-06-17,eTRF,7841,1,17
8689,32,22913,8689,F,+/+,210,Free Water,2019-06-17,eTRF,7841,1,0.21
8689,39,22913,8689,F,+/+,17900,Body Weight,2019-06-24,eTRF,7841,1,17.9
8689,39,22913,8689,F,+/+,2230,Total Fat Mass,2019-06-24,eTRF,7841,1,2.23
8689,39,22913,8689,F,+/+,14120,Lean Mass,2019-06-24,eTRF,7841,1,14.12
8689,39,22913,8689,F,+/+,0,Free Water,2019-06-24,eTRF,7841,1,0
8689,46,22913,8689,F,+/+,19600,Body Weight,2019-07-01,eTRF,7841,1,19.6
8689,46,22913,8689,F,+/+,1560,Total Fat Mass,2019-07-01,eTRF,7841,1,1.56
8689,46,22913,8689,F,+/+,16510,Lean Mass,2019-07-01,eTRF,7841,1,16.51
8689,46,22913,8689,F,+/+,260,Free Water,2019-07-01,eTRF,7841,1,0.26
8689,53,22913,8689,F,+/+,20600,Body Weight,2019-07-08,eTRF,7841,1,20.6
8689,53,22913,8689,F,+/+,1670,Total Fat Mass,2019-07-08,eTRF,7841,1,1.67
8689,53,22913,8689,F,+/+,17570,Lean Mass,2019-07-08,eTRF,7841,1,17.57
8689,53,22913,8689,F,+/+,340,Free Water,2019-07-08,eTRF,7841,1,0.34
8689,60,22913,8689,F,+/+,21100,Body Weight,2019-07-15,eTRF,7841,1,21.1
8689,60,22913,8689,F,+/+,1880,Total Fat Mass,2019-07-15,eTRF,7841,1,1.88
8689,60,22913,8689,F,+/+,17930,Lean Mass,2019-07-15,eTRF,7841,1,17.93
8689,60,22913,8689,F,+/+,170,Free Water,2019-07-15,eTRF,7841,1,0.17
8689,67,22913,8689,F,+/+,21400,Body Weight,2019-07-22,eTRF,7841,1,21.4
8689,74,22913,8689,F,+/+,23800,Body Weight,2019-07-29,eTRF,7841,1,23.8
8689,74,22913,8689,F,+/+,3130,Total Fat Mass,2019-07-29,eTRF,7841,1,3.13
8689,74,22913,8689,F,+/+,18620,Lean Mass,2019-07-29,eTRF,7841,1,18.62
8689,74,22913,8689,F,+/+,290,Free Water,2019-07-29,eTRF,7841,1,0.29
8689,67,22913,8689,F,+/+,1880,Total Fat Mass,2019-07-22,eTRF,7841,1,1.88
8689,67,22913,8689,F,+/+,17800,Lean Mass,2019-07-22,eTRF,7841,1,17.8
8689,67,22913,8689,F,+/+,0,Free Water,2019-07-22,eTRF,7841,1,0
8689,81,22913,8689,F,+/+,22200,Body Weight,2019-08-05,eTRF,7841,1,22.2
8689,81,22913,8689,F,+/+,3170,Total Fat Mass,2019-08-05,eTRF,7841,1,3.17
8689,81,22913,8689,F,+/+,17580,Lean Mass,2019-08-05,eTRF,7841,1,17.58
8689,81,22913,8689,F,+/+,640,Free Water,2019-08-05,eTRF,7841,1,0.64
8689,88,22913,8689,F,+/+,26600,Body Weight,2019-08-12,eTRF,7841,1,26.6
8689,88,22913,8689,F,+/+,5290,Total Fat Mass,2019-08-12,eTRF,7841,1,5.29
8689,88,22913,8689,F,+/+,19490,Lean Mass,2019-08-12,eTRF,7841,1,19.49
8689,88,22913,8689,F,+/+,20,Free Water,2019-08-12,eTRF,7841,1,0.02
8689,95,22913,8689,F,+/+,28500,Body Weight,2019-08-19,eTRF,7841,1,28.5
8689,95,22913,8689,F,+/+,6320,Total Fat Mass,2019-08-19,eTRF,7841,1,6.32
8689,95,22913,8689,F,+/+,20310,Lean Mass,2019-08-19,eTRF,7841,1,20.31
8689,95,22913,8689,F,+/+,140,Free Water,2019-08-19,eTRF,7841,1,0.14
8689,102,22913,8689,F,+/+,7060,Total Fat Mass,2019-08-26,eTRF,7841,1,7.06
8689,102,22913,8689,F,+/+,20750,Lean Mass,2019-08-26,eTRF,7841,1,20.75
8689,102,22913,8689,F,+/+,29700,Body Weight,2019-08-26,eTRF,7841,1,29.7
8689,110,22913,8689,F,+/+,31700,Body Weight,2019-09-03,eTRF,7841,1,31.7
8689,110,22913,8689,F,+/+,8710,Total Fat Mass,2019-09-03,eTRF,7841,1,8.71
8689,110,22913,8689,F,+/+,21260,Lean Mass,2019-09-03,eTRF,7841,1,21.26
8689,118,22913,8689,F,+/+,34400,Body Weight,2019-09-11,eTRF,7841,1,34.4
8689,118,22913,8689,F,+/+,10730,Total Fat Mass,2019-09-11,eTRF,7841,1,10.73
8689,118,22913,8689,F,+/+,21650,Lean Mass,2019-09-11,eTRF,7841,1,21.65
8689,123,22913,8689,F,+/+,35200,Body Weight,2019-09-16,eTRF,7841,1,35.2
8689,123,22913,8689,F,+/+,11370,Total Fat Mass,2019-09-16,eTRF,7841,1,11.37
8689,123,22913,8689,F,+/+,21700,Lean Mass,2019-09-16,eTRF,7841,1,21.7
8689,137,22913,8689,F,+/+,34000,Body Weight,2019-09-30,eTRF,7841,1,34
8689,137,22913,8689,F,+/+,13150,Total Fat Mass,2019-09-30,eTRF,7841,1,13.15
8689,137,22913,8689,F,+/+,18180,Lean Mass,2019-09-30,eTRF,7841,1,18.18
8689,130,22913,8689,F,+/+,37600,Body Weight,2019-09-23,eTRF,7841,1,37.6
8689,130,22913,8689,F,+/+,12930,Total Fat Mass,2019-09-23,eTRF,7841,1,12.93
8689,130,22913,8689,F,+/+,21950,Lean Mass,2019-09-23,eTRF,7841,1,21.95
8689,144,22913,8689,F,+/+,39300,Body Weight,2019-10-07,eTRF,7841,1,39.3
8689,144,22913,8689,F,+/+,14780,Total Fat Mass,2019-10-07,eTRF,7841,1,14.78
8689,144,22913,8689,F,+/+,22060,Lean Mass,2019-10-07,eTRF,7841,1,22.06
8689,151,22913,8689,F,+/+,15110,Total Fat Mass,2019-10-14,eTRF,7841,1,15.11
8689,151,22913,8689,F,+/+,22010,Lean Mass,2019-10-14,eTRF,7841,1,22.01
8689,151,22913,8689,F,+/+,39600,Body Weight,2019-10-14,eTRF,7841,1,39.6
8689,158,22913,8689,F,+/+,41100,Body Weight,2019-10-21,eTRF,7841,1,41.1
8689,158,22913,8689,F,+/+,16550,Total Fat Mass,2019-10-21,eTRF,7841,1,16.55
8689,158,22913,8689,F,+/+,22780,Lean Mass,2019-10-21,eTRF,7841,1,22.78
8689,165,22913,8689,F,+/+,41500,Body Weight,2019-10-28,eTRF,7841,1,41.5
8689,165,22913,8689,F,+/+,17140,Total Fat Mass,2019-10-28,eTRF,7841,1,17.14
8689,165,22913,8689,F,+/+,23310,Lean Mass,2019-10-28,eTRF,7841,1,23.31
8689,172,22913,8689,F,+/+,42100,Body Weight,2019-11-04,eTRF,7841,1,42.1
8689,172,22913,8689,F,+/+,14980,Total Fat Mass,2019-11-04,eTRF,7841,1,14.98
8689,172,22913,8689,F,+/+,25710,Lean Mass,2019-11-04,eTRF,7841,1,25.71
8689,175,22913,8689,F,+/+,39300,Body Weight,2019-11-07,eTRF,7841,1,39.3
8690,32,22903,8690,F,+/+,16700,Body Weight,2019-06-17,eTRF,7841,1,16.7
8690,32,22903,8690,F,+/+,1610,Total Fat Mass,2019-06-17,eTRF,7841,1,1.61
8690,32,22903,8690,F,+/+,14300,Lean Mass,2019-06-17,eTRF,7841,1,14.3
8690,32,22903,8690,F,+/+,350,Free Water,2019-06-17,eTRF,7841,1,0.35
8690,39,22903,8690,F,+/+,18900,Body Weight,2019-06-24,eTRF,7841,1,18.9
8690,39,22903,8690,F,+/+,1820,Total Fat Mass,2019-06-24,eTRF,7841,1,1.82
8690,39,22903,8690,F,+/+,15480,Lean Mass,2019-06-24,eTRF,7841,1,15.48
8690,39,22903,8690,F,+/+,80,Free Water,2019-06-24,eTRF,7841,1,0.08
8690,46,22903,8690,F,+/+,18900,Body Weight,2019-07-01,eTRF,7841,1,18.9
8690,46,22903,8690,F,+/+,1280,Total Fat Mass,2019-07-01,eTRF,7841,1,1.28
8690,46,22903,8690,F,+/+,15570,Lean Mass,2019-07-01,eTRF,7841,1,15.57
8690,46,22903,8690,F,+/+,190,Free Water,2019-07-01,eTRF,7841,1,0.19
8690,53,22903,8690,F,+/+,19200,Body Weight,2019-07-08,eTRF,7841,1,19.2
8690,53,22903,8690,F,+/+,1400,Total Fat Mass,2019-07-08,eTRF,7841,1,1.4
8690,53,22903,8690,F,+/+,16100,Lean Mass,2019-07-08,eTRF,7841,1,16.1
8690,53,22903,8690,F,+/+,170,Free Water,2019-07-08,eTRF,7841,1,0.17
8690,60,22903,8690,F,+/+,19400,Body Weight,2019-07-15,eTRF,7841,1,19.4
8690,60,22903,8690,F,+/+,1660,Total Fat Mass,2019-07-15,eTRF,7841,1,1.66
8690,60,22903,8690,F,+/+,16120,Lean Mass,2019-07-15,eTRF,7841,1,16.12
8690,60,22903,8690,F,+/+,140,Free Water,2019-07-15,eTRF,7841,1,0.14
8690,67,22903,8690,F,+/+,20800,Body Weight,2019-07-22,eTRF,7841,1,20.8
8690,74,22903,8690,F,+/+,24800,Body Weight,2019-07-29,eTRF,7841,1,24.8
8690,74,22903,8690,F,+/+,4630,Total Fat Mass,2019-07-29,eTRF,7841,1,4.63
8690,74,22903,8690,F,+/+,17940,Lean Mass,2019-07-29,eTRF,7841,1,17.94
8690,74,22903,8690,F,+/+,310,Free Water,2019-07-29,eTRF,7841,1,0.31
8690,67,22903,8690,F,+/+,1840,Total Fat Mass,2019-07-22,eTRF,7841,1,1.84
8690,67,22903,8690,F,+/+,16890,Lean Mass,2019-07-22,eTRF,7841,1,16.89
8690,67,22903,8690,F,+/+,10,Free Water,2019-07-22,eTRF,7841,1,0.01
8690,81,22903,8690,F,+/+,24500,Body Weight,2019-08-05,eTRF,7841,1,24.5
8690,81,22903,8690,F,+/+,4390,Total Fat Mass,2019-08-05,eTRF,7841,1,4.39
8690,81,22903,8690,F,+/+,18500,Lean Mass,2019-08-05,eTRF,7841,1,18.5
8690,81,22903,8690,F,+/+,0,Free Water,2019-08-05,eTRF,7841,1,0
8690,88,22903,8690,F,+/+,28100,Body Weight,2019-08-12,eTRF,7841,1,28.1
8690,88,22903,8690,F,+/+,7250,Total Fat Mass,2019-08-12,eTRF,7841,1,7.25
8690,88,22903,8690,F,+/+,18750,Lean Mass,2019-08-12,eTRF,7841,1,18.75
8690,88,22903,8690,F,+/+,90,Free Water,2019-08-12,eTRF,7841,1,0.09
8690,95,22903,8690,F,+/+,27300,Body Weight,2019-08-19,eTRF,7841,1,27.3
8690,95,22903,8690,F,+/+,6790,Total Fat Mass,2019-08-19,eTRF,7841,1,6.79
8690,95,22903,8690,F,+/+,18560,Lean Mass,2019-08-19,eTRF,7841,1,18.56
8690,95,22903,8690,F,+/+,660,Free Water,2019-08-19,eTRF,7841,1,0.66
8690,102,22903,8690,F,+/+,7670,Total Fat Mass,2019-08-26,eTRF,7841,1,7.67
8690,102,22903,8690,F,+/+,19230,Lean Mass,2019-08-26,eTRF,7841,1,19.23
8690,102,22903,8690,F,+/+,29200,Body Weight,2019-08-26,eTRF,7841,1,29.2
8690,110,22903,8690,F,+/+,31000,Body Weight,2019-09-03,eTRF,7841,1,31
8690,110,22903,8690,F,+/+,9130,Total Fat Mass,2019-09-03,eTRF,7841,1,9.13
8690,110,22903,8690,F,+/+,19690,Lean Mass,2019-09-03,eTRF,7841,1,19.69
8690,118,22903,8690,F,+/+,31800,Body Weight,2019-09-11,eTRF,7841,1,31.8
8690,118,22903,8690,F,+/+,9560,Total Fat Mass,2019-09-11,eTRF,7841,1,9.56
8690,118,22903,8690,F,+/+,19600,Lean Mass,2019-09-11,eTRF,7841,1,19.6
8690,123,22903,8690,F,+/+,32900,Body Weight,2019-09-16,eTRF,7841,1,32.9
8690,123,22903,8690,F,+/+,10410,Total Fat Mass,2019-09-16,eTRF,7841,1,10.41
8690,123,22903,8690,F,+/+,19770,Lean Mass,2019-09-16,eTRF,7841,1,19.77
8690,137,22903,8690,F,+/+,35900,Body Weight,2019-09-30,eTRF,7841,1,35.9
8690,137,22903,8690,F,+/+,12530,Total Fat Mass,2019-09-30,eTRF,7841,1,12.53
8690,137,22903,8690,F,+/+,20250,Lean Mass,2019-09-30,eTRF,7841,1,20.25
8690,130,22903,8690,F,+/+,34800,Body Weight,2019-09-23,eTRF,7841,1,34.8
8690,130,22903,8690,F,+/+,12110,Total Fat Mass,2019-09-23,eTRF,7841,1,12.11
8690,130,22903,8690,F,+/+,19790,Lean Mass,2019-09-23,eTRF,7841,1,19.79
8690,144,22903,8690,F,+/+,37200,Body Weight,2019-10-07,eTRF,7841,1,37.2
8690,144,22903,8690,F,+/+,14430,Total Fat Mass,2019-10-07,eTRF,7841,1,14.43
8690,144,22903,8690,F,+/+,19710,Lean Mass,2019-10-07,eTRF,7841,1,19.71
8690,151,22903,8690,F,+/+,15230,Total Fat Mass,2019-10-14,eTRF,7841,1,15.23
8690,151,22903,8690,F,+/+,19850,Lean Mass,2019-10-14,eTRF,7841,1,19.85
8690,151,22903,8690,F,+/+,37200,Body Weight,2019-10-14,eTRF,7841,1,37.2
8690,158,22903,8690,F,+/+,38900,Body Weight,2019-10-21,eTRF,7841,1,38.9
8690,158,22903,8690,F,+/+,16400,Total Fat Mass,2019-10-21,eTRF,7841,1,16.4
8690,158,22903,8690,F,+/+,20860,Lean Mass,2019-10-21,eTRF,7841,1,20.86
8690,165,22903,8690,F,+/+,40100,Body Weight,2019-10-28,eTRF,7841,1,40.1
8690,165,22903,8690,F,+/+,18120,Total Fat Mass,2019-10-28,eTRF,7841,1,18.12
8690,165,22903,8690,F,+/+,21220,Lean Mass,2019-10-28,eTRF,7841,1,21.22
8690,172,22903,8690,F,+/+,26900,Body Weight,2019-11-04,eTRF,7841,1,26.9
8690,172,22903,8690,F,+/+,4910,Total Fat Mass,2019-11-04,eTRF,7841,1,4.91
8690,172,22903,8690,F,+/+,19780,Lean Mass,2019-11-04,eTRF,7841,1,19.78
8690,175,22903,8690,F,+/+,36600,Body Weight,2019-11-07,eTRF,7841,1,36.6
8746,25,22912,8746,F,+/+,2060,Total Fat Mass,2019-06-10,eTRF,7822,1,2.06
8746,25,22912,8746,F,+/+,15020,Lean Mass,2019-06-10,eTRF,7822,1,15.02
8746,25,22912,8746,F,+/+,220,Free Water,2019-06-10,eTRF,7822,1,0.22
8746,32,22912,8746,F,+/+,16700,Body Weight,2019-06-17,eTRF,7822,1,16.7
8746,32,22912,8746,F,+/+,16200,Body Weight,2019-06-17,eTRF,7822,1,16.2
8746,32,22912,8746,F,+/+,1530,Total Fat Mass,2019-06-17,eTRF,7822,1,1.53
8746,32,22912,8746,F,+/+,14060,Lean Mass,2019-06-17,eTRF,7822,1,14.06
8746,32,22912,8746,F,+/+,200,Free Water,2019-06-17,eTRF,7822,1,0.2
8746,39,22912,8746,F,+/+,18800,Body Weight,2019-06-24,eTRF,7822,1,18.8
8746,39,22912,8746,F,+/+,1760,Total Fat Mass,2019-06-24,eTRF,7822,1,1.76
8746,39,22912,8746,F,+/+,15320,Lean Mass,2019-06-24,eTRF,7822,1,15.32
8746,39,22912,8746,F,+/+,50,Free Water,2019-06-24,eTRF,7822,1,0.05
8746,46,22912,8746,F,+/+,18500,Body Weight,2019-07-01,eTRF,7822,1,18.5
