food.consumed,kcals.consumed,day,ID,treatment,food.cumulative,pregnancy,gest.day,cohort
3.6000000000000227,10.476000000000067,20,7833,eTRF,303.6584999999999,1,7,1
2.5,7.275,20,7863,AL,527.2920000000001,2,0,1
1.799999999999983,5.237999999999951,20,7843,AL,156.41250000000025,2,2,1
1.8999999999999915,5.528999999999975,20,7834,AL,NA,2,-2,1
4.8500000000000085,14.113500000000025,20,7862,eTRF,435.336,2,2,1
3.049999999999997,8.875499999999992,20,7822,eTRF,375.39,2,0,1
4.25,12.3675,20,7841,eTRF,490.77149999999995,2,1,1
4.700000000000003,13.677000000000008,20,7838,eTRF,435.91800000000006,2,-2,1
4,11.64,20,119,eTRF,382.2285,1,8,2
4,11.64,20,118,eTRF,-323.1554999999999,1,5,2
5.400000000000006,15.714000000000018,20,124,eTRF,286.6350000000003,1,11,2
4.600000000000023,13.386000000000067,20,134,eTRF,108.10649999999977,1,7,2
1.8999999999999773,5.528999999999934,20,143,AL,393.72300000000035,1,7,2
1.8999999999999773,5.528999999999934,20,123,AL,-146.08200000000022,1,6,2
2.3000000000000114,6.693000000000033,20,128,AL,143.89950000000027,1,8,2
1.8999999999999773,5.528999999999934,20,146,AL,120.47400000000015,1,10,2
10.099999999999994,29.390999999999984,20,2321,eTRF,466.4730000000002,1,10,3
1,2.91,20,2323,AL,224.94300000000015,1,10,3
4.400000000000034,12.8040000000001,20,2324,eTRF,305.6955000000001,1,5,3
4.299999999999983,12.51299999999995,20,2335,AL,436.0634999999998,1,8,3
6.199999999999989,18.041999999999966,20,2333,eTRF,524.8185,1,11,3
4.5,13.095,20,2334,eTRF,386.8844999999999,1,6,3
3.5,10.185,20,2337,AL,182.45700000000014,1,11,3
1.9000000000000057,5.529000000000017,20,2340,AL,142.00800000000046,1,5,3
1,2.91,21,7827,AL,234.22589999999985,1,12,1
3.5,10.185,21,7830,AL,170.52600000000032,1,13,1
1.6999999999999886,4.946999999999967,21,7829,AL,281.8335,1,13,1
4.199999999999989,12.221999999999968,21,7864,eTRF,259.2809999999996,1,13,1
4.5,13.095,21,7826,eTRF,445.6665000000001,1,13,1
4,11.64,21,7835,eTRF,297.40200000000016,1,5,1
0.8000000000000114,2.328000000000033,21,7833,eTRF,305.9864999999999,1,8,1
1.0499999999999972,3.055499999999992,21,7863,AL,530.3475000000002,2,1,1
1.4000000000000057,4.074000000000017,21,7843,AL,160.48650000000026,2,3,1
1.7999999999999972,5.2379999999999916,21,7834,AL,NA,2,-1,1
4,11.64,21,7862,eTRF,446.976,2,3,1
3.8999999999999915,11.348999999999975,21,7822,eTRF,386.739,2,1,1
4,11.64,21,7841,eTRF,502.41149999999993,2,2,1
4.6000000000000085,13.386000000000026,21,7838,eTRF,449.3040000000001,2,-1,1
4.5,13.095,21,119,eTRF,395.3235,1,9,2
5,14.55,21,118,eTRF,-308.6054999999999,1,6,2
8.799999999999983,25.60799999999995,21,124,eTRF,312.2430000000002,1,12,2
5.400000000000006,15.714000000000018,21,134,eTRF,123.82049999999978,1,8,2
2.1999999999999886,6.401999999999967,21,143,AL,400.12500000000034,1,8,2
2.0999999999999943,6.110999999999984,21,123,AL,-139.97100000000023,1,7,2
2.6000000000000227,7.5660000000000664,21,128,AL,151.46550000000033,1,9,2
2.5,7.275,21,146,AL,127.74900000000015,1,11,2
11.599999999999994,33.755999999999986,21,2321,eTRF,500.22900000000016,1,11,3
1.700000000000017,4.94700000000005,21,2323,AL,229.8900000000002,1,11,3
4.2999999999999545,12.512999999999868,21,2324,eTRF,318.20849999999996,1,6,3
3.3000000000000114,9.603000000000034,21,2335,AL,445.66649999999987,1,9,3
7.5,21.825000000000003,21,2333,eTRF,546.6434999999999,1,12,3
5.699999999999989,16.586999999999968,21,2334,eTRF,403.4714999999998,1,7,3
2.8000000000000114,8.148000000000033,21,2337,AL,190.60500000000016,1,12,3
4.400000000000006,12.804000000000018,21,2340,AL,154.81200000000047,1,6,3
1.5,4.365,22,7827,AL,238.59089999999986,1,13,1
3,8.73,22,7830,AL,179.25600000000034,1,14,1
1.799999999999983,5.237999999999951,22,7829,AL,287.07149999999996,1,14,1
4.800000000000011,13.968000000000034,22,7864,eTRF,273.2489999999997,1,14,1
4.599999999999994,13.385999999999983,22,7826,eTRF,459.0525000000001,1,14,1
4.200000000000017,12.222000000000051,22,7835,eTRF,309.62400000000025,1,6,1
3.1999999999999886,9.311999999999967,22,7833,eTRF,315.2984999999999,1,9,1
1.3500000000000085,3.928500000000025,22,7863,AL,534.2760000000002,2,2,1
1.799999999999983,5.237999999999951,22,7843,AL,165.72450000000023,2,4,1
1.7000000000000028,4.947000000000009,22,7834,AL,NA,2,0,1
4.100000000000023,11.931000000000067,22,7862,eTRF,458.90700000000004,2,4,1
3.799999999999997,11.057999999999993,22,7822,eTRF,397.79699999999997,2,2,1
4.300000000000011,12.513000000000034,22,7841,eTRF,514.9245,2,3,1
3.6999999999999886,10.766999999999967,22,7838,eTRF,460.071,2,0,1
5.099999999999966,14.840999999999902,22,119,eTRF,410.1644999999999,1,10,2
5.200000000000017,15.132000000000051,22,118,eTRF,-293.47349999999983,1,7,2
6.5,18.915,22,124,eTRF,331.1580000000002,1,13,2
5.699999999999989,16.586999999999968,22,134,eTRF,140.40749999999974,1,9,2
2.299999999999983,6.692999999999951,22,143,AL,406.81800000000027,1,9,2
2,5.82,22,123,AL,-134.15100000000024,1,8,2
2.3999999999999773,6.983999999999934,22,128,AL,158.44950000000026,1,10,2
2.0999999999999943,6.110999999999984,22,146,AL,133.86000000000013,1,12,2
14.299999999999983,41.61299999999995,22,2321,eTRF,541.8420000000001,1,12,3
1.3000000000000114,3.7830000000000332,22,2323,AL,233.67300000000026,1,12,3
4.199999999999989,12.221999999999968,22,2324,eTRF,330.43049999999994,1,7,3
4.799999999999983,13.96799999999995,22,2335,AL,459.6344999999998,1,10,3
9.5,27.645000000000003,22,2333,eTRF,574.2884999999999,1,13,3
6.800000000000011,19.788000000000036,22,2334,eTRF,423.2594999999999,1,8,3
2.8000000000000114,8.148000000000033,22,2337,AL,198.7530000000002,1,13,3
2.8000000000000114,8.148000000000033,22,2340,AL,162.96000000000052,1,7,3
2.1999999999999886,6.401999999999967,23,7827,AL,244.99289999999982,1,14,1
4.5,13.095,23,7830,AL,192.35100000000034,1,15,1
4.300000000000011,12.513000000000034,23,7829,AL,299.5845,1,15,1
6.600000000000023,19.206000000000067,23,7864,eTRF,292.4549999999997,1,15,1
4.799999999999983,13.96799999999995,23,7826,eTRF,473.0205,1,15,1
6.400000000000006,18.624000000000017,23,7835,eTRF,328.2480000000003,1,7,1
4.800000000000011,13.968000000000034,23,7833,eTRF,329.2664999999999,1,10,1
0.09999999999999432,0.2909999999999835,23,7863,AL,534.5670000000001,2,3,1
0.5,1.455,23,7843,AL,167.17950000000022,2,5,1
2.75,8.002500000000001,23,7834,AL,NA,2,1,1
4.949999999999989,14.404499999999967,23,7862,eTRF,473.3115,2,5,1
4.450000000000003,12.94950000000001,23,7822,eTRF,410.74649999999997,2,3,1
5.300000000000011,15.423000000000034,23,7841,eTRF,530.3475,2,4,1
3.950000000000003,11.49450000000001,23,7838,eTRF,471.56550000000004,2,1,1
4.699999999999989,13.676999999999968,23,119,eTRF,423.8414999999999,1,11,2
5.300000000000011,15.423000000000034,23,118,eTRF,-278.05049999999983,1,8,2
6,17.46,23,124,eTRF,348.6180000000002,1,14,2
4.599999999999994,13.385999999999983,23,134,eTRF,153.79349999999974,1,10,2
3.1000000000000227,9.021000000000067,23,143,AL,415.83900000000034,1,10,2
1.5999999999999943,4.655999999999984,23,123,AL,-129.49500000000023,1,9,2
2.4000000000000057,6.984000000000017,23,128,AL,165.43350000000027,1,11,2
2.299999999999983,6.692999999999951,23,146,AL,140.55300000000008,1,13,2
14.5,42.195,23,2321,eTRF,584.0370000000001,1,13,3
1.8000000000000114,5.238000000000033,23,2323,AL,238.91100000000029,1,13,3
4.899999999999977,14.258999999999935,23,2324,eTRF,344.68949999999984,1,8,3
3.3000000000000114,9.603000000000034,23,2335,AL,469.23749999999984,1,11,3
7.5,21.825000000000003,23,2333,eTRF,596.1134999999999,1,14,3
8,23.28,23,2334,eTRF,446.53949999999986,1,9,3
3.6000000000000227,10.476000000000067,23,2337,AL,209.22900000000027,1,14,3
5,14.55,23,2340,AL,177.5100000000005,1,8,3
1.3000000000000114,3.7830000000000332,24,7827,AL,248.77589999999987,1,15,1
2.900000000000034,8.4390000000001,24,7830,AL,200.79000000000042,1,16,1
3.0999999999999943,9.020999999999983,24,7829,AL,308.60549999999995,1,16,1
5,14.55,24,7864,eTRF,307.0049999999997,1,16,1
4.7999999999999545,13.967999999999869,24,7826,eTRF,486.98849999999993,1,16,1
4.100000000000023,11.931000000000067,24,7835,eTRF,340.1790000000003,1,8,1
3.9000000000000057,11.349000000000018,24,7833,eTRF,340.61549999999994,1,11,1
-2.1500000000000057,-6.256500000000017,24,7863,AL,528.3105000000002,2,4,1
2,5.82,24,7843,AL,172.99950000000024,2,6,1
1.8499999999999943,5.383499999999984,24,7834,AL,NA,2,2,1
3.200000000000003,9.312000000000008,24,7862,eTRF,482.62350000000004,2,6,1
3.25,9.4575,24,7822,eTRF,420.20399999999995,2,4,1
2.950000000000003,8.58450000000001,24,7841,eTRF,538.932,2,5,1
2.950000000000003,8.58450000000001,24,7838,eTRF,480.1500000000001,2,2,1
4.800000000000011,13.968000000000034,24,119,eTRF,437.8094999999999,1,12,2
5.800000000000011,16.878000000000036,24,118,eTRF,-261.1724999999998,1,9,2
7.199999999999989,20.951999999999966,24,124,eTRF,369.57000000000016,1,15,2
5.899999999999977,17.168999999999933,24,134,eTRF,170.96249999999966,1,11,2
2.1999999999999886,6.401999999999967,24,143,AL,422.2410000000003,1,11,2
2,5.82,24,123,AL,-123.67500000000024,1,10,2
2.700000000000017,7.85700000000005,24,128,AL,173.29050000000032,1,12,2
1.9000000000000057,5.529000000000017,24,146,AL,146.0820000000001,1,14,2
12.599999999999966,36.665999999999904,24,2321,eTRF,620.703,1,14,3
1.8000000000000114,5.238000000000033,24,2323,AL,244.1490000000003,1,14,3
7.399999999999977,21.533999999999935,24,2324,eTRF,366.2234999999998,1,9,3
4.900000000000006,14.259000000000018,24,2335,AL,483.49649999999986,1,12,3
10.100000000000023,29.39100000000007,24,2333,eTRF,625.5045,1,15,3
10,29.1,24,2334,eTRF,475.6394999999999,1,10,3
3.6000000000000227,10.476000000000067,24,2337,AL,219.70500000000033,1,15,3
3.4000000000000057,9.894000000000018,24,2340,AL,187.40400000000054,1,9,3
2.2000000000000455,6.4020000000001325,25,7827,AL,255.1779,1,16,1
2.5,7.275,25,7830,AL,208.06500000000042,1,17,1
1.8999999999999773,5.528999999999934,25,7829,AL,314.1344999999999,1,17,1
4.900000000000034,14.2590000000001,25,7864,eTRF,321.26399999999984,1,17,1
5.199999999999989,15.131999999999968,25,7826,eTRF,502.1204999999999,1,17,1
4,11.64,25,7835,eTRF,351.8190000000003,1,9,1
4.100000000000023,11.931000000000067,25,7833,eTRF,352.5465,1,12,1
1.0999999999999943,3.2009999999999836,25,7863,AL,531.5115000000002,2,5,1
2.049999999999983,5.965499999999951,25,7843,AL,178.96500000000017,2,7,1
2.8500000000000085,8.293500000000025,25,7834,AL,NA,2,3,1
3.1500000000000057,9.166500000000017,25,7862,eTRF,491.7900000000001,2,7,1
3.25,9.4575,25,7822,eTRF,429.66149999999993,2,5,1
3.25,9.4575,25,7841,eTRF,548.3895,2,6,1
3.75,10.912500000000001,25,7838,eTRF,491.06250000000006,2,3,1
4.199999999999989,12.221999999999968,25,119,eTRF,450.0314999999999,1,13,2
6.5,18.915,25,118,eTRF,-242.25749999999977,1,10,2
5.699999999999989,16.586999999999968,25,124,eTRF,386.15700000000015,1,16,2
5.699999999999989,16.586999999999968,25,134,eTRF,187.54949999999963,1,12,2
2.5,7.275,25,143,AL,429.5160000000003,1,12,2
2.3000000000000114,6.693000000000033,25,123,AL,-116.98200000000021,1,11,2
3,8.73,25,128,AL,182.02050000000034,1,13,2
2.6000000000000227,7.5660000000000664,25,146,AL,153.64800000000017,1,15,2
13.399999999999977,38.993999999999936,25,2321,eTRF,659.697,1,15,3
2.3999999999999773,6.983999999999934,25,2323,AL,251.13300000000024,1,15,3
9.199999999999989,26.771999999999966,25,2324,eTRF,392.99549999999977,1,10,3
5.599999999999994,16.295999999999985,25,2335,AL,499.79249999999985,1,13,3
10.800000000000011,31.428000000000036,25,2333,eTRF,656.9325,1,16,3
11,32.010000000000005,25,2334,eTRF,507.6494999999999,1,11,3
5.699999999999989,16.586999999999968,25,2337,AL,236.29200000000031,1,16,3
4.199999999999989,12.221999999999968,25,2340,AL,199.6260000000005,1,10,3
2,5.82,26,7827,AL,260.9979,1,17,1
2.599999999999966,7.565999999999901,26,7830,AL,215.63100000000034,1,18,1
1.5,4.365,26,7829,AL,318.4994999999999,1,18,1
5.7999999999999545,16.87799999999987,26,7864,eTRF,338.1419999999997,1,18,1
5.899999999999977,17.168999999999933,26,7826,eTRF,519.2894999999999,1,18,1
4.899999999999977,14.258999999999935,26,7835,eTRF,366.07800000000026,1,10,1
4.100000000000023,11.931000000000067,26,7833,eTRF,364.4775000000001,1,13,1
2.5,7.275,26,7863,AL,538.7865000000002,2,6,1
1.9500000000000028,5.674500000000009,26,7843,AL,184.6395000000002,2,8,1
2.1999999999999886,6.401999999999967,26,7834,AL,NA,2,4,1
3.3499999999999943,9.748499999999984,26,7862,eTRF,501.53850000000006,2,8,1
3.3499999999999943,9.748499999999984,26,7822,eTRF,439.4099999999999,2,6,1
3.450000000000003,10.03950000000001,26,7841,eTRF,558.4290000000001,2,7,1
3.700000000000017,10.767000000000051,26,7838,eTRF,501.8295000000001,2,4,1
5.800000000000011,16.878000000000036,26,119,eTRF,466.9094999999999,1,14,2
6,17.46,26,118,eTRF,-224.7974999999998,1,11,2
6.400000000000006,18.624000000000017,26,124,eTRF,404.7810000000002,1,17,2
6.599999999999966,19.2059999999999,26,134,eTRF,206.75549999999953,1,13,2
2.700000000000017,7.85700000000005,26,143,AL,437.37300000000033,1,13,2
2.0999999999999943,6.110999999999984,26,123,AL,-110.87100000000022,1,12,2
2.299999999999983,6.692999999999951,26,128,AL,188.71350000000027,1,14,2
3.0999999999999943,9.020999999999983,26,146,AL,162.66900000000015,1,16,2
12,34.92,26,2321,eTRF,694.617,1,16,3
2.6000000000000227,7.5660000000000664,26,2323,AL,258.6990000000003,1,16,3
8.900000000000006,25.89900000000002,26,2324,eTRF,418.89449999999977,1,11,3
5.100000000000023,14.841000000000067,26,2335,AL,514.6334999999999,1,14,3
9.099999999999994,26.480999999999984,26,2333,eTRF,683.4135,1,17,3
12.400000000000006,36.08400000000002,26,2334,eTRF,543.7334999999999,1,12,3
3.9000000000000057,11.349000000000018,26,2337,AL,247.64100000000033,1,17,3
4.099999999999994,11.930999999999983,26,2340,AL,211.55700000000047,1,11,3
2.5,7.275,27,7827,AL,268.2729,1,18,1
2.799999999999983,8.14799999999995,27,7830,AL,223.77900000000028,1,19,1
1.6999999999999886,4.946999999999967,27,7829,AL,323.44649999999984,1,19,1
-15.599999999999994,-45.39599999999999,27,7864,eTRF,292.7459999999997,1,19,1
25.19999999999999,73.33199999999997,27,7826,eTRF,592.6214999999997,1,19,1
5.400000000000006,15.714000000000018,27,7835,eTRF,381.79200000000026,1,11,1
4.900000000000006,14.259000000000018,27,7833,eTRF,378.7365000000001,1,14,1
2.6000000000000227,7.5660000000000664,27,7863,AL,546.3525000000002,2,7,1
3.8000000000000114,11.058000000000034,27,7843,AL,195.69750000000022,2,9,1
3.4000000000000057,9.894000000000018,27,7834,AL,NA,2,5,1
7.400000000000006,21.534000000000017,27,7862,eTRF,523.0725000000001,2,9,1
6.699999999999989,19.496999999999968,27,7822,eTRF,458.9069999999999,2,7,1
7.099999999999994,20.660999999999984,27,7841,eTRF,579.09,2,8,1
7.599999999999966,22.1159999999999,27,7838,eTRF,523.9455,2,5,1
5.300000000000011,15.423000000000034,27,119,eTRF,482.3324999999999,1,15,2
6.600000000000023,19.206000000000067,27,118,eTRF,-205.5914999999997,1,12,2
6,17.46,27,124,eTRF,422.24100000000016,1,18,2
6.7999999999999545,19.78799999999987,27,134,eTRF,226.5434999999994,1,14,2
2.299999999999983,6.692999999999951,27,143,AL,444.0660000000003,1,14,2
1.8000000000000114,5.238000000000033,27,123,AL,-105.6330000000002,1,13,2
1.8000000000000114,5.238000000000033,27,128,AL,193.95150000000032,1,15,2
2.1999999999999886,6.401999999999967,27,146,AL,169.0710000000001,1,17,2
10.5,30.555,27,2321,eTRF,725.1719999999999,1,17,3
2.6000000000000227,7.5660000000000664,27,2323,AL,266.2650000000004,1,17,3
9.700000000000017,28.22700000000005,27,2324,eTRF,447.12149999999986,1,12,3
4.399999999999977,12.803999999999935,27,2335,AL,527.4374999999999,1,15,3
8,23.28,27,2333,eTRF,706.6935,1,18,3
12.199999999999989,35.50199999999997,27,2334,eTRF,579.2354999999999,1,13,3
0.6999999999999886,2.036999999999967,27,2337,AL,249.67800000000028,1,18,3
5,14.55,27,2340,AL,226.10700000000048,1,12,3
2.3000000000000114,6.693000000000033,28,7827,AL,274.96590000000003,1,19,1
2.6999999999999886,7.856999999999967,28,7830,AL,231.63600000000025,1,20,1
2.6000000000000227,7.5660000000000664,28,7829,AL,331.01249999999993,1,20,1
2.8000000000000114,8.148000000000033,28,7864,eTRF,300.8939999999997,1,20,1
2.200000000000017,6.40200000000005,28,7826,eTRF,599.0234999999998,1,20,1
1,2.91,28,7835,eTRF,384.7020000000003,1,12,1
3.5999999999999943,10.475999999999983,28,7833,eTRF,389.21250000000003,1,15,1
3.1000000000000227,9.021000000000067,28,7863,AL,555.3735000000003,2,8,1
3.9000000000000057,11.349000000000018,28,7843,AL,207.04650000000024,2,10,1
3.4000000000000057,9.894000000000018,28,7834,AL,NA,2,6,1
7.199999999999989,20.951999999999966,28,7862,eTRF,544.0245,2,10,1
7.199999999999989,20.951999999999966,28,7822,eTRF,479.85899999999987,2,8,1
7.5,21.825000000000003,28,7841,eTRF,600.915,2,9,1
7.199999999999989,20.951999999999966,28,7838,eTRF,544.8975,2,6,1
6,17.46,28,119,eTRF,499.79249999999996,1,16,2
6.599999999999966,19.2059999999999,28,118,eTRF,-186.3854999999998,1,13,2
NA,NA,28,124,eTRF,NA,1,19,2
7.100000000000023,20.66100000000007,28,134,eTRF,247.20449999999948,1,15,2
2.1000000000000227,6.111000000000066,28,143,AL,450.17700000000036,1,15,2
3.8000000000000114,11.058000000000034,28,123,AL,-94.57500000000016,1,14,2
2.3999999999999773,6.983999999999934,28,128,AL,200.93550000000025,1,16,2
0.6999999999999886,2.036999999999967,28,146,AL,171.1080000000001,1,18,2
6.300000000000011,18.333000000000034,28,2321,eTRF,743.505,1,18,3
1.5,4.365,28,2323,AL,270.6300000000004,1,18,3
11.200000000000017,32.59200000000005,28,2324,eTRF,479.7134999999999,1,13,3
3.900000000000034,11.3490000000001,28,2335,AL,538.7864999999999,1,16,3
4.899999999999977,14.258999999999935,28,2333,eTRF,720.9525,1,19,3
13.800000000000011,40.15800000000004,28,2334,eTRF,619.3934999999999,1,14,3
5.899999999999977,17.168999999999933,28,2340,AL,243.2760000000004,1,13,3
4.099999999999994,11.930999999999983,29,7827,AL,286.8969,1,20,1
3.700000000000017,10.767000000000051,29,7830,AL,242.4030000000003,1,21,1
2.4000000000000057,6.984000000000017,29,7829,AL,337.99649999999997,1,21,1
4.899999999999977,14.258999999999935,29,7864,eTRF,315.1529999999997,1,21,1
3.6000000000000227,10.476000000000067,29,7826,eTRF,609.4994999999999,1,21,1
5.300000000000011,15.423000000000034,29,7835,eTRF,400.1250000000003,1,13,1
4,11.64,29,7833,eTRF,400.8525000000001,1,16,1
3.8000000000000114,11.058000000000034,29,7863,AL,566.4315000000003,2,9,1
5.300000000000011,15.423000000000034,29,7843,AL,222.46950000000027,2,11,1
3.4000000000000057,9.894000000000018,29,7834,AL,NA,2,7,1
7.800000000000011,22.698000000000036,29,7862,eTRF,566.7225000000001,2,11,1
7.799999999999983,22.69799999999995,29,7822,eTRF,502.55699999999985,2,9,1
8,23.28,29,7841,eTRF,624.195,2,10,1
9.099999999999966,26.480999999999902,29,7838,eTRF,571.3784999999999,2,7,1
5.700000000000017,16.58700000000005,29,119,eTRF,516.3795,1,17,2
8.200000000000045,23.862000000000133,29,118,eTRF,-162.52349999999967,1,14,2
7.599999999999966,22.1159999999999,29,134,eTRF,269.32049999999936,1,16,2
2.3999999999999773,6.983999999999934,29,143,AL,457.1610000000003,1,16,2
2.3999999999999773,6.983999999999934,29,123,AL,-87.59100000000022,1,15,2
1.6000000000000227,4.656000000000066,29,128,AL,205.5915000000003,1,17,2
NA,NA,29,146,AL,NA,1,19,2
12.599999999999994,36.66599999999998,29,2324,eTRF,516.3794999999999,1,14,3
4.5,13.095,29,2335,AL,551.8815,1,17,3
15.399999999999977,44.813999999999936,29,2334,eTRF,664.2074999999999,1,15,3
7.100000000000023,20.66100000000007,29,2340,AL,263.93700000000047,1,14,3
2.9000000000000057,8.439000000000018,30,7827,AL,295.33590000000004,1,21,1
6.5,18.915,30,7830,AL,261.3180000000003,1,22,1
5.099999999999994,14.840999999999983,30,7829,AL,352.8374999999999,1,22,1
7.699999999999989,22.406999999999968,30,7864,eTRF,337.55999999999966,1,22,1
6.100000000000023,17.75100000000007,30,7826,eTRF,627.2505,1,22,1
7.400000000000006,21.534000000000017,30,7835,eTRF,421.65900000000033,1,14,1
5.099999999999994,14.840999999999983,30,7833,eTRF,415.69350000000003,1,17,1
5.5,16.005000000000003,30,7863,AL,582.4365000000004,2,10,1
7,20.37,30,7843,AL,242.83950000000027,2,12,1
-78.30000000000001,-227.85300000000004,30,7834,AL,NA,2,8,1
10.900000000000006,31.71900000000002,30,7862,eTRF,598.4415000000001,2,12,1
9.300000000000011,27.063000000000034,30,7822,eTRF,529.6199999999999,2,10,1
12.5,36.375,30,7841,eTRF,660.57,2,11,1
6.399999999999977,18.623999999999935,30,7838,eTRF,590.0024999999998,2,8,1
6.300000000000011,18.333000000000034,30,119,eTRF,534.7125,1,18,2
8.900000000000034,25.8990000000001,30,118,eTRF,-136.62449999999959,1,15,2
6.300000000000011,18.333000000000034,30,134,eTRF,287.65349999999944,1,17,2
1.1999999999999886,3.491999999999967,30,143,AL,460.65300000000025,1,17,2
2.6999999999999886,7.856999999999967,30,123,AL,-79.73400000000026,1,16,2
NA,NA,30,128,AL,NA,1,18,2
12.199999999999989,35.50199999999997,30,2324,eTRF,551.8814999999998,1,15,3
2.6000000000000227,7.5660000000000664,30,2335,AL,559.4475,1,18,3
15.699999999999989,45.68699999999997,30,2334,eTRF,709.8944999999998,1,16,3
4.7000000000000455,13.677000000000133,30,2340,AL,277.6140000000006,1,15,3
1.4000000000000057,4.074000000000017,31,7827,AL,299.40990000000005,1,22,1
3,8.73,31,7830,AL,270.0480000000003,1,23,1
3.6999999999999886,10.766999999999967,31,7829,AL,363.6044999999999,1,23,1
3.3999999999999773,9.893999999999934,31,7864,eTRF,347.45399999999955,1,23,1
2.3999999999999773,6.983999999999934,31,7826,eTRF,634.2344999999999,1,23,1
1.799999999999983,5.237999999999951,31,7835,eTRF,426.8970000000003,1,15,1
3.9000000000000057,11.349000000000018,31,7833,eTRF,427.0425000000001,1,18,1
3,8.73,31,7863,AL,591.1665000000003,2,11,1
1.5,4.365,31,7843,AL,247.20450000000028,2,13,1
2.8000000000000114,8.148000000000033,31,7834,AL,NA,2,9,1
6.599999999999994,19.205999999999985,31,7862,eTRF,617.6475,2,13,1
6.800000000000011,19.788000000000036,31,7822,eTRF,549.4079999999999,2,11,1
5.800000000000011,16.878000000000036,31,7841,eTRF,677.4480000000001,2,12,1
12.300000000000011,35.793000000000035,31,7838,eTRF,625.7954999999998,2,9,1
7,20.37,31,119,eTRF,555.0825,1,19,2
8.899999999999977,25.898999999999933,31,118,eTRF,-110.72549999999964,1,16,2
6.399999999999977,18.623999999999935,31,134,eTRF,306.27749999999935,1,18,2
2.6999999999999886,7.856999999999967,31,123,AL,-71.8770000000003,1,17,2
14.5,42.195,31,2324,eTRF,594.0764999999998,1,16,3
9,26.19,31,2334,eTRF,736.0844999999998,1,17,3
4,11.64,31,2340,AL,289.2540000000006,1,16,3
3.5999999999999943,10.475999999999983,32,7827,AL,309.88590000000005,1,23,1
3.9000000000000057,11.349000000000018,32,7830,AL,281.39700000000033,1,24,1
3.700000000000017,10.767000000000051,32,7829,AL,374.37149999999997,1,24,1
3.1999999999999886,9.311999999999967,32,7864,eTRF,356.76599999999956,1,24,1
4.199999999999989,12.221999999999968,32,7826,eTRF,646.4564999999999,1,24,1
2.6999999999999886,7.856999999999967,32,7835,eTRF,434.75400000000025,1,16,1
NA,NA,32,7833,eTRF,NA,1,19,1
2.3000000000000114,6.693000000000033,32,7863,AL,597.8595000000004,2,12,1
3.200000000000017,9.312000000000051,32,7843,AL,256.51650000000035,2,14,1
2.5,7.275,32,7834,AL,NA,2,10,1
4.900000000000006,14.259000000000018,32,7862,eTRF,631.9065,2,14,1
1.6999999999999886,4.946999999999967,32,7822,eTRF,554.3549999999999,2,12,1
4.599999999999994,13.385999999999983,32,7841,eTRF,690.8340000000001,2,13,1
5.700000000000017,16.58700000000005,32,7838,eTRF,642.3824999999999,2,10,1
7.699999999999989,22.406999999999968,32,119,eTRF,577.4895,1,20,2
10.100000000000023,29.39100000000007,32,118,eTRF,-81.33449999999957,1,17,2
NA,NA,32,134,eTRF,NA,1,19,2
1.8999999999999773,5.528999999999934,32,123,AL,-66.34800000000035,1,18,2
15.700000000000045,45.68700000000013,32,2324,eTRF,639.7635,1,17,3
14.299999999999955,41.61299999999987,32,2334,eTRF,777.6974999999996,1,18,3
5.100000000000023,14.841000000000067,32,2340,AL,304.09500000000065,1,17,3
4.300000000000011,12.513000000000034,33,119,eTRF,590.0025,1,21,2
5.099999999999966,14.840999999999902,33,118,eTRF,-66.49349999999967,1,18,2
NA,NA,33,123,AL,NA,1,19,2
20.899999999999977,60.81899999999994,33,2324,eTRF,700.5824999999999,1,18,3
15.499999999999972,45.10499999999992,33,2334,eTRF,822.8024999999996,1,19,3
0.5,1.455,33,2340,AL,305.5500000000007,1,18,3
16.599999999999994,48.30599999999998,34,2324,eTRF,748.8884999999999,1,19,3
13.800000000000011,40.15800000000004,34,2334,eTRF,862.9604999999997,1,20,3
3.6999999999999886,10.766999999999967,34,2340,AL,316.31700000000063,1,19,3
6.699999999999989,19.496999999999968,35,2324,eTRF,768.3854999999999,1,20,3
11.199999999999989,32.59199999999997,35,2334,eTRF,895.5524999999996,1,21,3
3,8.73,35,2340,AL,325.04700000000065,1,20,3
